Page,,Amount,Taxes,Cost Total,,,Value,Cost,Paid,Remaining,Pending,Payment
47,978. Plunger - Toilet,$t4.55,$0.69 $15.24,Avg.,$1.83,$13.71,,$0.00,$1.53,,8.00,
47,"979, Toilet brush 1.00",EA $10.00,$0.47 $0.47,I yf Avg.,$1.05,$9.42,,$0.00,$1.05,,$0.00,
47,980. Cleaning buckel,$40.00,$1.8 $41.88,I,419,,,$0.00,$4.19,,$0.00,
47,981. Cleaning supplies,93700,$74 $3874,/I0y,$3.87,$3487,,$0.00,$3.87,,$0.00,
47,Subtotals,"$4,470.% |","$210.65 $4,681.21",,"$1,225.78","$3,455.43",$0.00,$0.00,"$1,225.78",,$0.00,
47,Downstairs Studio - Edith - DS,,,,,,,,,,,
47,Bedroom-Edith,,,,,,,,,,,
47,FURNITURE,,,,,,,,,,,
47,‘The amount of RC Benefits remaining and/or patd is,subject to policy limitations.,,,,,,,,,,
47,* amount is part of current payment,,,,,,,,,,,
47,© indicates depreciation is non-recoverable,,,,,,,,,,,
48,vv,,,,,,,,,,,
48,,,,,,,,,,rm,,
48,,,,,,,,,Actual,,,
48,Description,,Estimate,,Replacement,,Less,Actual Cash,Replacement,,Estimated,
48,,,Amount,Taxes,Cost Total Age/,Cond. | Life,recietion,Value,Cost,Paid,Remainin Pendi,Pa nt
48,QUEEN:,,,,,,,,,,,
48,COVERAGE B - PERSONAL PROPERTY,"- 34 FIRE, LIGHTNING, & REMOVAL",,,,,,,,,,
48,982. Complete bed - Queen,-,,$405.14,"$9,003.14",Gy! Ave. 20y,,"$6,302.20",,$0.00,"$2,700.94",$0.00
48,Price source for line 982 is,"$8,598 in doc dated 11/1",,,,,,,,,,
48,Orig. Desc. - Complete bed,- Queen,,,,,,,,,,
48,983. Mattress - Queen,,,,,,,NOT,,$0.00,$0.00,$0.00
48,,,,,,,,CLAIMING,,,,
48,984. Mattress / Boxspring,set - Queen,,,,,,NOT,,$0.00,9.00,$0.00
48,,,,,,,,CLAIMING,,,,
48,Doc 9/30 Proof of Purchase,Docs for lines 984 and 985 - REVIEWED,,,,,,,,,,
48,985. adjustable bed frame,,,,,,,NOT,,$0.00,,$0.0
48,,,,,,,,CLAIMING,,,,
48,Doc 9/30 Proof of Purchase,Docs for lines 984 and 985 - REVIEWED,,,,,,,,,,
48,986. Bed sheet set - Queen,,,$16.96,$376.96,Avp Sy,,$75.39,,$0.00,$301.57,$0.00
48,"987, antique",,$619.00,,$648.17 59,y/ Avg. 20y,$518.54,$129.63,,$0.00,$518.54,$0.00
48,"988, wood dresser",,,$11.78,$261.78 12,y/ 20y,$157.07,5104.71,,$0.00,$157.07,$0.00
48,989. chest of drawers,1.00 EA,$225.00,,$235.60,"Avg, 20y",$94.24,,,$0.00,,$0.00
48,"990, Nightstand",200EA,,,$314.14,Avg. 20y,,$219.90,,$0.00,$94.24,$0.00
48,991. Floor mirror,1.00 EA,$200.00,$9.42,§209.42 lO,20y,$104.71,$104.71,,$0.00,,$0.00
48,992. Wall miror,,$176.00,$8.29,$184.29,Syl Avg.,,$138.22,,$0.0,546.07,50.00
48,993. amnoize,,$200.00,$9.42,$209.42 8,yf Ave,$83.77,$125.65,,$0.00,$83.77,$0.00
48,Ae,LEA,,$10.60,$235.0,Ave.,47.12,$188.48,,$0.00,47.12,
48,DECORATIVE ITEMS/ACCENTS,,,,,,,,,,,
48,"995, Picture frame",,$120.00,$5.65,$125.68,Avg,$37.70,$87.95,,$0.00,$37.70,$0.00
48,"996, Table",200EA,,$839,$186.39,Avg,,574.56,,$0.00,,90.00
48,"997, Shoe tree Rack /",Organizer,,,$32.36 25,yf Ave.,$13.09,$39.27,,$0.00,$13.09,$0.0
48,"998, Wastebasket /",/ trash can,$34.00,$1.60,$35.60 25,/l0y,,,,$0.00,$8.90,$0.00
48,"999, DecorativeStorage",Wicker Basket 1.00 BA,$42.00,$1.98,2.5,yf Avg. y,,$32.98,,50.00,,$0.00
48,"1,000. Display",1.00 EA,$50.00,$2.36,lO,y/ Avg. /I0y,,$10.47,,$0.00,,$0.00
48,"1,001. Candles",,$40.00,$1.88,,Ave. AOy,$8.38,$33.50,,$0.00,$8.38,$0.00
48,“The amount of RC Benefits,remaining and/or paid is subject to policy,"limitations,",,,,,,,,,
48,* amount is part of current,payment,,,,,,,,,,
48,© indicates depreciation is,non-recoverable,,,,,,,,,,
48,,,,,,,,,,,Page:50,
49,,,,,,,,— RC,,,,
49,Description,Estimste,,Replacement,Less,Actual Cash,,,Estimated,,,
49,,Amount,Taxes,Cost /Cond. /,Life,Value,Cost wiTax,Paid,Remaining Pending,Payment,,
49,"1,002. Candle holder / candlestick 2.00",EA $90.00,$4.24,$94.24 dyl Ave.,518.85,$75.39,,$0.00,$18.85,$0.00,,
49,"1,003. Decorative figurine / Statue /",$168.00,$792,$175.92,$17.9,$158.33,,$0.00,$17.59,$0.00,,
49,Sculpture,,,,,,,,,,,
49,"1,004. Pottery",$70.00,$330,$73.30,= S811,221.9,,$0.00,$5131,$0.00,,
49,"1,005. Planter / Flower pot",$24.00,$1.13,$25.13 Avg.,$12.57,$12.56,,$0.00,$12.57,$0.00,,
49,"1,006. plant / flowers",LOOEA $49.00,§231,$5131 Ave,$2052,$30.79,,$0.00,920.52,80.0,,
49,CURTAINS/DRAPES,,,,,,,,,,,
49,"1,007. Window valance",200EA,§2.07,546.07 2yl Ave,$9.21,$36.86,,$0.00,,$0.00,,
49,"1,008. Curtains / drapes",$120.00,$5.65,$125.65 3 yf Avg.,/I0y $37.70,$87.95,,$0.00,$37.70,$0.00,,
49,"1,009. Mattress pad",$90.00,,$94.24 Syl Avg.,Sy $56.54,$37.70,,$0.00,$56.4,$0.00,,
49,"1,010. Mattress protector / Cover",$50.00,$236,$52.36,Sy,$10.47,,$0.00,A189,$0.00,,
49,"1,011. Bed skin",$480.00,§22.62,$502.62 Avg.,By,$100.52,,$0.00,$402.10,50.00,,
49,"1,012. Bedspread",$125.00,$5.89,$130.89 Avg.,$1471,$26.18,,$0.00,,$0.00,,
49,"1,013. Comforter",450.0,$2120,6 Avg.,9282.2,$188.48,,$0.00,$282.72,$0.00,,
49,"1,014. Quilt 1.00",EA $125.00,$5.89,$130.89,. $3272,$98.17,,$0.00,$2.22,$0.00,,
49,LOLS. Duvet cover,$150.00,$7.07,$157.07 Avg.,Sy $62.83,$94.24,,$0.00,$62.83,$0.00,,
49,"1,016, Blanket",$35.00,$1.65,$36.65. yl Avg.,fy,$29.32,,$0.00,933,$0.00,,
49,"1,017. Blanket - Throw",$39.00,51.84,,$6.13,$471,,$0.00,$6.13,$0.00,,
49,"1,018. Electric blanket / throw",$80.00,,"$83.77 4yf Avg,",/I0y $33.51,$50.26,,$0.00,$33.51,$0.00,,
49,"1,019. Decorative / Throw pillows 5.00",BA $170.00,$8.01,$178.01,44.50,$133.51,,$0.00,$450,$0.00,,
49,"1,020. Pillow",,$7.54,yl Avg,$134.03,$33.51,,$0.00,$134.03,$0.00,,
49,"1,021. Pillow case",EA $300.00,$14.14,$314.14 2 yl Avg.,Sy $125.66,$188.48,,$0.00,$125.66,$0.00,,
49,"1,022. Sham",$200.00,$9.42,$200.42 Avg.,/Sy $167.4,,,$0.00,$167.54,$0.00,,
49,"1,023. Massage cushion / pillow",$55.00,$2.59,$57.59 I yf Avg.,/10y $5.76,$51.83,,$0.00,$5.76,80.00,,
49,,|,,,,,,,,,,
49,WALL ARTDECOR,,,,,,,,,,,
49,"1,024. Framed artwork / print 1,00",EA $53.00,$2.50,$55.50 4 Ave,$22.20,$33.30,,$0.00,$22.20,$0.00,,
49,"1,025. Lithograph",$120.00,$5.65,$125.65 6 yf Avg.,/I0y $15.39,$50.26,,$0.00,$75.39,$0.00,,
49,"1,026, Painting - Artwork",1.00EA $138.00,$6.50,$144.50 20 Avg.,Dy -$0.00,$144.50,,$0.00,$0.00,$0.00,,
49,"1,027. Tapestry",$149.00,$7.02,$156.02 14 yl,Avg. Ay,$156.02,,$0.00,$0.00,$0.00,,
49,The amount of RC Benefits remaining and/or paid is,subject to policy limitations.,,,,,,,,,,
49,* amount is part of current payment,,,,,,,,,,,
49,© indicates depreciation is non-recoverable,,,,,,,,,,,
49,5154K577),,,,,,,,,,,
50,,,,,,,Actual,,,,,
50,Description Estimate,,Replacement,,Less,Actual Cash,Replacement,,Estimated,,,
50,Amount,Taxes,Cost Total,Life,reciztion,Value,Cost,Paid,Remaining Pending,Payment,,
50,"1,028. Wall decor 545.00",§2.12,$47.12,Avg. Oy,$28.27,$18.85,,$0.00,928.27,$0.00,,
50,"1,029. Decorative shelf / ledge 1.00 EA 47.0",§221,$49.21,Tyl Avg.,$4.45,$14.76,,30.00,$34.45,$0.00,,
50,APPLIANCES/ELECTRONICS,,,,,,,,,,,
50,"1,030. Window ait 9275.0",$12.96,$287.96,Avg.,,$172.78,,$0.00,,50.00,,
50,"1,031. Air Air cleaner 1.00 EA $130.00",$6.13,$136.13,Syl Ave,M404,$95.29,,50.00,40.84,90.0,,
50,"1,032. Humidifier EA $62.00",$2.92,$64.92,,=. $19.48,,,$0.00,$19.48,$0.00,,
50,"1,033. Cell phone",$13.05,$290.05,Ave JSy,$116.02,$174.03,,$0.00,St16.02,$0.00,,
50,1034. Cell phone charger 100 BA $22.00,$1.04,$23.04,2yf Ave.,,$18.43,,$0.00,,,,
50,1035. iPad,,,,,DOCUMENTATI,,$0.0,,$0.00,,
50,,,,,,OX,,,,,,
50,"1,036. Laptop/Notebook computer - Less",,,,,DOCUMENTATI,,$0.00,80.00,50.0,,
50,than 15 inch,,,,,ON,,,,,,
50,"1,037. Laptop/Notebook computer - 15",,,,,DOCUMENTATI,,$0.00,,$0.00,,
50,inch and above,,,,,ON,,,,,,
50,"1,038. - LCD / LED-LCD 30-39 in 1.00 EA $190.00",$8.95,$198.95,Gy! Ave,$119.37,$79.38,$366.48,$0.00,$0.00,$286.90,,
50,Vizio,,,,,,,,,,,
50,Orig. Desc. - TY -LCD / LED-LCD 30-39 an.,,,,,,,,,,,
50,"1,039. TV - LCD / LED-LCD 40-49 in. 1.00 BA $335.00",$13.79,$350.79,Ave,$70.16,$280.63,$513.08,$0.00,$0.00,932.45,,
50,Hisense,,,,,,,,,,,
50,Orig. - TV - LCD LED-LCD 40-49 in.,,,,,,,,,,,
50,"1,040. Headphones - Beats $199.95",$9.42,$209.37,,$31.40,$177.97,,$0.00,$31.40,$0.00,,
50,"Orig, « Headphones",,,,,,,,,,,
50,-wireless/MT293/silver,,,,,,,,,,,
50,"1,041. DVD player 1.00 EA $46.0",$2.17,"8, 7 08",y/ Avg.,$3.85,4432,,$0.00,$3.85,$0.00,,
50,"1,042. Speaker package",,,,,DOCUMENTATI,,$0.00,$0.00,$0.00,,
50,,,,,,ON,,,,,,
50,"1,043, Alarm clock / Clock radio $32.00",Si5l,$33.51,Ave. /l0y,$23.46,$10.05,,$0.00,§23.46,$0.00,,
50,"1,044. Surge protector $30.00",,,Ave /l0y,$12.%,$18.85,,$0.00,$12.56,$0.00,,
50,"1,045. Cordless phone 1.00 EA $75.00",$3.53,$78.53,6y/ Avg,47.12,,,$0.00,47.12,$0.00,,
50,"HEALTH & BEAUTY AIDS, COSMETICS, ETC.",,,,,,,,,,,
50,"1,046. Perfume / Cologne 6.00 EA $720.00",$3393,$753.93,,,$376.96,,$0.00,$376.97,$0.00,,
50,"1,047. Prescription glasses (Frames only) $320.0",$15.08,$335.08,,$167.4,$167.54,,$0.00,$167.4,$0.00,,
50,"1,048. Makeup - foundation (enter price) 2.00 EA $150.00",$7.07,$157.07 0.75,yl,,$78.53,,$0.00,$18.54,$0.0,,
50,"1,049. Makeup - blush (enter price) 5.00 BA $75.00",$3.53,$78.53 0.75,,$39.27,539.26,,$0.00,$39.27,80.00,,
50,The amount of RC Benefits remaining and/or paid is subject to policy limitations.,,,,,,,,,,,
50,* amount is part of current payment,,,,,,,,,,,
50,© indicates depreciation is non-recoverable,,,,,,,,,,,
50,5154K577),,,,,,,,Page:52,,,
51,,,,,,,,—,,"——,",,
51,,,,,,,Actual,,,,,
51,Estimate,,Replacement,,Less,Actual Cash,Replacement,,Estimated,,,
51,Amount,Taxes,Cost Totel Age,/ Cond. / Life,Deprecistion,Value,Cost w/Tax,Paid,Remaining,Pending,Payment,
51,"1,050. Makeup - eye shawdow (enter 10.00 EA $140.0",$6.60,$146.60,125,$73.30,$73.30,,$0.00,$73.30,,$0.00,
51,price),,,,,,,,,,,
51,"1,051. Makeup - eye liner (enter price) 5.00 EA $89.00",S419,0.75,yl,,,,,46.60,,$0.00,
51,"1,052. Makeup - lipstick (enter price) 30.00 EA $350.10",$16.50,$366.60,Ave /ly,$183.30,$183.30,,$0.00,$183.30,,$0.00,
51,"1,053. Makeup - bronzer (enter price) $25.00",$1.18,$26.18 0.25,y/ Ave. /I y,%.55,$19.63,,$0.00,$6.55,,$0.00,
51,"1,054, Makeup - skincare, facecream, 1.00 EA $250.00",$11.78,0.5,,,$130.89,,$0.00,$130.89,,$0.00,
51,"facewash, lotions (enter price)",,,,,,,,,,,
51,"1,055. Makeup - facemask (enter price) 3.00 EA $120.00",$5.65,$125.65 0.5,yf,$62.83,$62.82,,$0.00,$62.83,,$0.00,
51,"1,056. Makeup - hair products (enter 4.00 EA $350.00",$16.49,$366.49,y/ Avg.,$58.64,$307.85,,$0.00,$58.64,,$0.00,
51,price),,,,,,,,,,,
51,"1,057. Hair brush / Comb 5.00 EA $75.00",$3.53,$78.53 35,Avg./Sy,$5497,923.56,,$0.00,,,$0.00,
51,"1,058. Hair clip / Headband 30.00 EA",$14.14,$314.14,Zyl Avg.,$62.83,$25131,,$0.00,S283,,$0.00,
51,"1,059. Clothes hanger - 10 pk. 12.00 EA 554.00",$2.54,,Tyl Avg.,$39.58,$16.96,,$0.00,$39.58,,90.0,
51,"Subtotals $19,985.05",$941.68,"$20,926.73",,"$8,202.95","$12,723.78",,$0.00,"$8,013.42",,$519.35,
51,Downstairs Studio - Edith -,,,,,,,,,,,
51,Womens's Clothing-Edith,,,,,,,,,,,
51,WOMEN'S UNDERGARMENTS AND SLEEPWEAR,,,,,,,,,,,
51,"COVERAGE B - PERSONAL PROPERTY - 4 FIRE, LIGHTNING, & REMOVAL",,,,,,,,,,,
51,"1,060. Intimates - Briefs / Panties - 70.00 EA $350.0",,$366.49,Avg By,2432,$122.17,,$0.00,$244.32,,$0.00,
51,Ladies’,,,,,,,,,,,
51,"1,061. Intimates - Bra - Ladies’ 20.00 EA",$18.85,,By,$279.24,$139.61,,$0.00,$279.24,,$0.00,
51,"1,062. Intimates - Slip - Ladies’ 4.00 EA $110.00",$5.18,$115.18,Ave. By,$16.8,$38.49,,$0.00,$76.78,,50.00,
51,"1,063. Intimates - Enhancers / Shapers - 8.00 EA 2207.2",$9.80,217.2,By,,,,$0.00,$174.18,,80.00,
51,Ladies’,,,,,,,,,,,
51,1064. Intimates - Lingerie Teddy - 6.00 EA $345.00,$16.26,$361.26,By,$239.01,$12.28,,$0.00,$289.01,,50.0,
51,"1,065. Intimates - Camisole / Cami / $14.9",$6.83,$151.82,2ylAve By,,§50.61,,$0.00,$101.21,,50.00,
51,Ladies,,,,,,,,,,,
51,"1,066. Socks - 6 pair - Ladies’ 8.00EA 9282.00",$13.29,$295.29 0.17,By,,,,$0.00,$0.00,,50.0,
51,"1,067. Sleepwear / Pajamas - Ladies’ 3.00 EA §239.85",$1130,251.15 0.58,y/ Avg. B y,48.55,$202.60,,$0.00,,,50.00,
51,"1,068. Robe - Ladies’ 1.00 EA $97.0)",,$102.09,Above Avg. By,,$61.25,,$0.00,,,50.00,
51,WOMEN'S CLOTHING,,,,,,,,,,,
51,"1,069. Swimwear / Bathing suit / Bikini - $999.0)",,"$1,047.02",lyfAve By,$130.88,$916.14,,$0.00,$130.88,,$0.0,
51,Ladies,,,,,,,,,,,
51,"1,070. Dress - Ladies’ 25.00 EA $625.00",$29.45,$654.45,By,$3273,$327.22,,$0.00,$327.3,,80.00,
51,Dress - Prom / Formal - Ladies’ - 5.00 EA $625.00,929.45,$654.45,Syl Avg By,400.,$245.41,,$0.00,5409.04,,$0.00,
51,Premium grade,,,,,,,,,,,
51,* The amount of RC Benefits remaining and/or paid is subject to poticy limitations.,,,,,,,,,,,
51,* amount is part of current payment,,,,,,,,,,,
51,© indicates depreciation is non-recoverable,,,,,,,,,,,
52,Description,Estimste,Replacement,,Less isti,Actual Cash,,,Estimated,,,
52,,,Taxes Cost Total,ALi,,Value,Cost wiTax,Paid,,,,
52,"1,072. Dress - Wedding Dress - Ladies -",,,,,PRICE,,$0.00,$0.00,$0.00,,
52,preserved and sealed,,,,,SOURCE,,,,,,
52,Orig. Desc. - Dress - Wedding Dress - Ladies,,,,,,,,,,,
52,"1,073. Shorts - Ladies’ 20.00",EA $600.00,$28.27 $628.27,Ave By,$235.0,$392.67,,$0.00,$235.60,$0.00,,
52,"1,074. Ladies’ capris 2.00",EA $60.00,$2.83 $62.83,SyfAvg By,39.27,923.56,,$0.00,$39.27,9.0,,
52,"1,075. Pants - Ladies’ - Casual",$120.0,$5.65 $125.65,By,$78.53,47.12,,$0.00,$78.53,,,
52,"1,076. Pants - Ladies’ - Dress 7.00 BA",9294.00,$13.85,Avg By,246.28,,,$0.00,$246.28,$0.00,,
52,"1,077. Ladieswear - Ladies’ jeans",,"$98.95 92,198.95",Syl Ave By,,$824.61,,$0.00,"$1,374.34",$0.0,,
52,"1,078. Ladieswear - Ladies’ cargo pants 2.00 EA",$73.00,$3.44 $76.44,Dy! Above Avg. By,,$64.97,,$0.00,$11.47,9.0,,
52,Ladieswear - Ladi khakis 200,EA $65.00,$3.06 $68.06,By,$183,$6023,,$0.00,$783,$0.00,,
52,"1,080. Ladieswear - Ladies’ leggings 15.00 EA",3499.95,$23.56 $523.51,,=,$458.08,,$0.00,$65.43,,,
52,"1,081. Sweatpants - Ladies 2.00",EA,44.43,By,$36.90,$6151,,$0.00,$36.90,$0.00,,
52,"1,082. Skirt - Ladies 12.00",EA 420.00,$19.29,By,$82.46,,,$0.00,$82.46,$0.00,,
52,"1,083. Ladieswear - Ladies’ tank top 15.00",EA 9225.00,$10.60 $235.60,Avg. By,,,,$0.00,$4.18,$0.00,,
52,"|,084. Ladieswear - Ladies’ tee shirt 10.00 EA",$350.00,$16.49 $366.49,4y/AboveAvg By,,§256.54,,$0.00,$109.95,$0.00,,
52,"1,085. Shirt - - Casual - Clay 2.00",EA 5460.0,$21.68,3.5 y/ Above Avg. 8,$126.4 |,$355.24,,$0.00,$126.44,$0.00,,
52,Thompson Jerseys,,,y,,,,,,,,
52,Onig. Desc. - Shirt - Ladies’ - Casual,,,,,,,,,,,
52,"1,086. Columbia Sweater Weather 5.00 EA",200.0,§9.42 $209.42,By,$18.53,$130.89,,$0.00,$78.53,$0.00,,
52,"Gloves for Ladies, 21 1022043348",,,,,,,,,,,
52,Bass Pro Shops - 9/21/2023 Last known price,,,,,,,,,,,
52,Onig. Desc. - Sweaters - Ladies,,,,,,,,,,,
52,"1,087. Sweatshirt - Ladies 10,00",EA $650.00,$30.63 $680.63,Avg. By,$54.50,$136.13,,$0.00,$544.50,80.00,,
52,"1,088. Shirt / Blouse - Ladies’ - Dress 15.00",EA $750.00,$785.34,4yl Ave. By,,$392.67,,$0.00,$392.67,$0.00,,
52,5.00,BA $150.00,$7.07 $157.07,SyfAve By,$98.17,$58.90,,$0.00,$98.17,$0.00,,
52,"1,090. Jacket / Coat - Ladies’ - Dress 2.00 EA",$225.00,$10.60 $235.60,Ave. By,$176.70,$58.90,,$0.00,$176.70,$0.00,,
52,"1,091. Jacket / Coat - Ladies’ - Fauz Fur",,$10.60 $235.60,By,$147.26,,,$0.00,$147.26,$0.00,,
52,Orig. Dese. Jacket Coat - Ladies - Fur,,,,,,,,,,,
52,WOMEN'S ACCESSORIES,,,,,,,,,,,
52,"1,092. Belt- Ladies 2500EA",,$945,,,,,sooo,,$0.00,,
52,"1,093. Scarf, shaw & wap Ladies",,$5290,,,,,,,90.00,,
52,‘The amount of RC Benefits remaining and/or paid is subject,to policy limitations.,,,,,,,,,,
52,* amount is part of current payment,,,,,,,,,,,
52,© indicates depreciation is non-recoverable,,,,,,,,,,,
52,5154K577),,,,,,,,,,,
53,ww,,,,,,,,,,,
53,,,,,,,,,—,,"——,",
53,,,,,,,,Actual,,,,
53,,Description,Estimate,Replacement,,Less,Actual Cash,Replecement,,Estimated,,
53,,,Amount,Taxes Cost Total,"Age/ Cond, / Life",recistion,Value,Cost wTax,Paid,Remaining,Pending,Payment
53,"1,094. Cowgirl",hat custom hand made,1.00 BA $350.00,$4005 $390.05,Sy/ Above Avg. 8 y,,$556.28,,$0.00,$333.77,,$0.00
53,Otig. Desc.,"- Cap, hat &",,,,,,,,,,
53,1095. Sunglasses,8.00,"EA $1,068.00","$50.32 $1,118.32",Avg. By,41937,$698.95,,$0.00,$419.37,,$0.00
53,1096. Walle,8.00,EA $797.16,$37.59 $835.35,SylAvg Ay,$626.51,,,$0.00,$626.5],,9.00
53,"1,097. Pack",- Backpack / Daypack 8.00,EA,$18.14 $403.10,4 yl Avg.,,$322.48,,$0.00,$80.62,,$0.00
53,"1,098.",-,"$1,029.35","343.50 $1,077.85",Avg. 20y,$215.57,$862.28,,$0.00,$215.57,,$0.00
53,,bag,,,,,,,,,,
53,"1,099.",Briefcase/Laptop Bag 4.00,EA $514.20,$24.23 $538.43,Avg. 20y,$94.23,$444.20,,$0.00,$94.23,,$0.0
53,Orig. Desc.,- Messenger bag,,,,,,,,,,
53,"1,100.",Luggage - Garment bags 1.00,EA $174.99,$8.25 $183.24,dy! Avg. 20y,$18.33,$16491,,$0.00,$1833,,$0.00
53,"1,101. Handbag",/ Purse,"$1,670.97","$78.74 $1,749.71",Jyf Above Avg.,$787.37,$962.44,,$0.00,$787.37,,$0.0
53,"1,102. Cosmetic",bag f vanity 5.00,EA $200.00,$209.42,2yl Avge.,$20.94,$188.48,,$0.00,$20.94,,$0.00
53,Case,,,,,,,,,,,
53,WOMENS,SHOES,,,,,,,,,,
53,"1,103. Shoes",- Ladies’ - Boots 2.00,EA $716.00,$33.74 $749.74,3.3 yf Above Ave. 5,,,,$0.00,$494.83,,$0.00
53,,,,,y,,,,,,,
53,Photos provided,,,,,,,,,,,
53,"1,104. Shoes",- - Casual 15.00,EA $850.05,$390.10,45 yl y,$712.08,$178.02,,$0.00,$712.08,,$0.00
53,"1,105. Shoes","- Ladies’ - Dress 3,00",EA $249.99,StI.78 261.77,Syl Above Avg. By,9209.41,$52.36,,$0.00,$209.41,,$0.00
53,"1,106. Shoes",- Ladies’ - Work shoes 7.00,EA $362.32,$17.07 $7939,By,,$7537,,$0.00,$303.52,,$0.00
53,Orig. Desc.,- Shoes - Ladies' -,,,,,,,,,,
53,"1,107.",JEWELRY,,,,,NEED,,$0.00,$0.00,,$0.00
53,Orig.,- Jewelry,,,,,,,,,,
53,dewelry,,,,,,,,,,,
53,"1,108. Anklet",- Gold,1.00 BA $79.0,$3.22 $82.72,Ave. My,$0.00,$82.72,,$0.00,$0.00,,$0.00
53,"1,109. Anklet",- Sterling silver,1.00 EA $35.00,$1.65 $36.65,Syl Ave. Ay,0.00,$36.5,,$0.00,$0.00,,50.00
53,,digmond tennis,"$1,681.00","$7921 $1,760.21",12 yf Ave.,$0.0,"$1,760.21",,$0.00,$0.00,,$0.00
53,Orig. Dese.,- Bracelet - Diamond,,,,,,,,,,
53,Photo provided,,,,,,,,,,,
53,"1,111.",Bracelet - bracelet,,,,,PRICE,,50.00,$0.00,,$0.00
53,,,,,,,SOURCE,,,,,
53,Orig. Desc.,Bracelet - Fine,,,,,,,,,,
53,‘The amount,of RC Benefits remaining and/or paid is,subject to policy limitations.,,,,,,,,,
53,* amount is,part of current payment,,,,,,,,,,
53,> indicates,depreciation is non-recoverable,,,,,,,,,,
53,5154K577),,,,,,,,,,,
54,,,,,,,,,RC,Benefits*,,
54,Description,Estimate,,Replacement,,Less,Actual Cash,,,Estimated,,
54,Qty,Amount,Taxes,,Age/Cond./Life,,Value,Cost w/Tax,Paid,Remaining Pending,Payment,
54,"1,112. Bracelet - Gemstone 5.00",EA $942.00,3439,$986.39 3y/,Ave. Ny,$0.0,$986.39,,$0.00,$0.00,$0.0,
54,"1,113. Bracelet - Gold bangles 12.00",EA $878.04,4137,$919.41,Ave. Ny,$0.00,,,$0.00,$0.00,$0.00,
54,Orig. - Bracelet - Gold,,,,,,,,,,,
54,"1,114. Bracelet - Sterting silver 10.00",EA $878.00,4137,$919.37,Ay,$0.00,$919.37,,$0.0,$0.00,$0.00,
54,"1,115. Cubic round Halo CZ Bracelet 1.00",EA $196.00,$9.24,$205.24,=,$164.19,,,$0.00,,$0.00,
54,Orig. Desc. - Cubic zirconia Bracelet,,,,,,,,,,,
54,"1,116. Earrings - cubic zirconia 8.00",EA $240.00,$1131,,Avg.,$1752,$15.39,,$0.00,$175.92,90.00,
54,Orig. Desc. - - Diamond,,,,,,,,,,,
54,"1,117. Earrings - Diamond","$3,243.00",$152.81,"$3,395.81. Gy!",Avg.,,,,$0.00,$0.00,$0.00,
54,,,,| |,,,,,,,,
54,Orig. Desc. - Earrings - Fine,,,,,,,,,,,
54,"1,118. Earrings - Gemstone 8.00",EA $526.00,§24.79,$550.79,Dy,,$550.79,,$0.00,30.00,$0.00,
54,"1,119. Earrings - Gold Hoops 7.00",EA $812.49,$38.28,$850.77 IS,yl Avg. My,$0.00,$850.77,,$0.00,$0.00,$0.00,
54,Orig. Desc. - Earrings - Gold,,,,,,,,,,,
54,"1,120. Earrings - Pearl 4.00",EA $564.00,$26.58,$5058,My,$0.00,$590.58,,$0.00,$0.00,$0.00,
54,"1,121. Brooch / pin 1.00",EA $104.97,$495,$109.92 Tyl,Avg. 20y,$38.47,,,$0.00,$38.47,$0.00,
54,- Diamond Oval Cut,"— $1,600.00",$75.39,"$t,675.39 5",y Avg. Ay,,"$1,675.39",,$0.00,$0.00,$0.00,
54,Ong. Desc. - Necklace - Diamond pendant,,,,,,,,,,,
54,"1,123. Necklace - pear butterfly pendant",$1275.00,$60.08,$133508,My,$0.0,"$1,335.08",,$0.00,$0.00,$0.0,
54,Orig. Desc. - Necklace - Gemstone pendant,,,,,,,,,,,
54,4k 1.00,BA $585.00,$27.57,$612.57 Syl,Avg My,0.0,$612.57,,$0.00,$0.00,,
54,"1,125, Ring - Cubic zirconia 6.00",BA $615.12,$2898,5644.10 Tyf,Avg My,,$644.10,,$0.00,50.00,$0.00,
54,"1,126, Ring - Hato Diamond engagement","$2,240.00",$105.55,"$2,345.55 lO",Avge. Ay,,"$2,345.55",,$0.00,50.0,$0.00,
54,Photo provided & price source 3/10/25,,,,,,,,,,,
54,Orig. Desc. - Ring - Diamond,,,,,,,,,,,
54,"1,127. 3 stone diamond oval engagement 1.00","EA $3,466.00",$163.32,"$3,629.32 15",yf Avg. Dy,,"$3,629.32",,$0.00,$0.00,$0.00,
54,diamond solitaire ring,,,,,,PRICE,,$0.00,$0.00,$0.00,
54,,,,,,,SOURCE,,,,,
54,"1,129. custom Hawaiian heirtoom ring 1.00",EA $25.00,$29.50,$655.0 lO,yf Avg. Oy,$0.0,$655.50,,$0.00,,$0.00,
54,"1,130, Ring - Gemstone","$1,621.48",576.40,"$1,697.88 Tyf",Avg. Dy,$0.0,"$1,697.88",,$0.00,$0.00,$0.00,
54,* The amount of RC Benefits remaining and/or paid is,subject to policy limitations.,,,,,,,,,,
54,* amount is part of current payment,,,,,,,,,,,
54,© indicates depreciation is non-recoverable,,,,,,,,,,,
54,S154K577),,,,,,,,,Page:56,,
55,,,,,,Actual,,,,,,
55,Estimate,Replacement,,Less,,Replacement,,Estimated,,,,
